X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40
-1.5973	-0.7615	-0.6737	-1.7395	1.8231	1.6724	-3.7728	-0.7701	0.0232	1.2481	-0.5410	-0.0074	-1.1136	0.8327	1.3533	0.7954	0.4934	-1.4445	-0.1776	1.9504	-0.3922	-1.3555	-0.7478	-2.5577	1.1063	1.0258	1.6195	-0.2054	0.5774	0.2506	-0.9791	-0.9963	-0.0386	-0.6853	-2.7263	0.7517	1.2129	-1.4304	2.2283	-0.9212
-0.2667	0.8363	-0.6552	1.0361	-0.7058	1.5040	-0.4769	2.0970	0.8774	1.7929	-0.5459	-1.1837	-1.0833	0.4887	1.4633	1.6084	2.0606	-1.2920	-0.3592	1.9292	-0.2914	1.8755	0.9630	-4.1464	-1.3658	0.9270	0.8495	-0.6351	0.3419	-0.3309	-0.6119	0.9519	2.0303	-0.7601	0.1105	2.3499	-0.5932	-2.7371	-3.1258	-1.3584
-2.3187	-1.1063	1.1414	0.6283	1.6616	-0.0658	-0.8832	-2.2733	1.4311	0.7712	2.0268	-1.2251	-0.7380	-0.8694	4.1109	-0.1970	1.2176	-2.5257	0.9393	-0.5205	0.0170	0.2829	-0.7613	0.6611	-0.0115	1.6369	-0.9337	-1.4232	-0.4236	2.2091	1.7043	0.4629	0.3872	1.3412	-0.3221	1.0095	-0.2782	0.2080	0.3899	-2.8516
-1.7486	-0.1081	2.1918	-0.3008	2.5286	-0.2400	0.2506	-0.7001	-1.4246	2.5332	1.5480	-1.4253	0.2909	0.1608	-3.8737	0.0057	2.0355	0.6818	-0.4726	-1.6191	-0.1178	0.6153	1.1501	-0.1324	1.3655	-2.0360	-0.9500	-3.1120	-1.3419	-1.2176	-0.1592	-1.1019	-0.0725	-0.2432	1.4825	-1.1640	2.1884	0.5029	-1.2137	-0.8737
0.7709	-1.7723	0.1518	1.7051	-0.6366	-0.4312	-1.1161	1.4689	-0.7245	-0.6919	-0.8251	1.1596	-1.2927	-0.0305	-1.0861	1.0932	0.7084	2.9074	1.3503	0.0865	0.2176	-1.1956	1.1786	1.1307	1.2330	0.5021	0.9494	-0.1722	0.7434	0.7374	-1.6195	0.7258	3.1411	1.1968	2.0380	-0.4485	0.0626	1.1900	1.7981	-0.0503
0.8839	-0.4649	4.9536	0.9673	-2.0140	-2.0364	-0.8990	0.3728	1.5309	0.0879	-1.9338	2.1545	1.6744	2.4228	2.3255	-0.2164	4.4735	0.1568	-2.4824	-1.4303	-0.3657	1.1400	0.6935	0.6336	-0.7344	1.1075	-3.9468	-0.6194	-0.7607	-1.1610	0.6267	0.1359	0.7893	-0.8984	3.0396	0.3783	0.2357	1.6975	-0.8925	0.7143
-1.9885	3.0796	-0.4575	0.0828	3.0125	-0.0024	0.0690	-1.2118	0.7720	0.1113	0.8432	-0.2190	0.8847	-0.1829	2.3025	-1.8217	2.2324	-0.7676	2.2106	-0.9158	0.9033	-0.3746	0.6701	-1.9962	-0.0800	-2.2545	-1.7367	-0.7099	-3.5867	0.0950	-0.5144	2.1780	2.3220	1.5356	2.1856	-0.8211	-1.4973	-0.3714	-0.0109	1.3373
0.4799	-1.6307	1.0361	0.3173	0.2296	-0.7618	-1.0865	-0.9919	-0.1845	-3.0642	1.3421	-0.1049	-1.3912	0.7660	1.7718	-0.4349	1.2615	1.4675	0.9538	0.0931	-0.8582	1.6023	-1.0655	-2.6152	0.5046	-0.6171	1.3405	-0.8113	-1.7190	1.9048	-0.4807	-0.4227	0.8663	0.3557	-1.6876	0.9742	1.0625	-0.6550	0.3968	2.2971
0.1419	0.2507	0.7851	0.4988	0.4306	0.5363	-2.2085	-0.7356	0.7003	-0.8967	-0.1978	-0.0835	-0.1517	0.3053	2.7240	0.9638	-1.3967	0.9284	2.9426	-0.5572	1.2983	-0.7681	-0.7914	-0.5173	-2.4769	-0.9138	-0.2056	1.7199	-0.4121	-1.3004	-2.8821	1.6114	1.1130	2.1189	-0.6303	1.5648	0.1898	-1.6965	-0.2156	1.6297
2.1480	1.4232	-2.4786	1.3090	-1.7886	1.2817	-1.8506	1.2501	-1.4206	1.0359	0.5371	0.8815	0.5011	-0.1846	3.1710	-0.2765	-0.0606	-0.4637	-0.9541	0.5878	-0.0266	-0.6546	1.2941	1.5855	0.2045	-0.9574	-1.3476	0.3057	-1.9662	-1.4193	0.4058	0.2079	1.4705	-1.0467	-1.4389	3.4245	0.9525	0.7893	0.6282	0.6123
-1.2046	-4.9004	-2.8624	-0.0938	1.2608	0.7347	-0.4884	-0.9916	-1.3655	1.2154	-1.0952	0.4400	1.3019	0.0747	-3.0680	0.4032	1.3228	-0.1087	1.1785	-0.0129	-0.3834	1.0070	2.1386	1.2494	0.7262	-0.7530	0.3190	0.6558	-1.2489	0.0532	2.1903	-1.4026	2.2837	0.3575	-0.4867	1.2956	1.0553	0.4399	1.0521	2.7537
-1.1213	2.4335	-0.3310	0.7537	-3.0051	1.2446	1.7719	-0.1305	-1.3522	-1.2387	-1.1553	0.2998	-1.1622	0.6298	1.0912	-0.5579	-0.8358	3.7288	0.7465	-0.5390	1.2945	0.8278	1.7689	-0.9428	1.8441	0.8024	-0.1074	-0.0025	-0.6976	0.1906	2.7132	-1.1002	0.7085	-1.7563	0.0108	-0.3528	-0.7595	1.8438	-1.4920	-0.2104
-0.6880	-0.9194	0.0042	0.3173	-0.8180	-0.5461	-0.5094	-1.8209	1.5261	0.2662	-0.7256	-1.1717	-0.5703	1.1650	-0.5977	0.9857	-1.1137	-0.6599	-0.2341	-0.4928	1.3516	0.5212	-0.3286	-3.6086	-0.9542	-0.7839	-0.8192	-1.3784	2.1485	-0.2428	0.6774	1.2243	1.2071	-0.7448	-0.1062	1.9349	-1.5247	-0.2759	-1.7668	-0.0488
0.4179	1.2997	0.1229	1.0463	-0.8364	0.6654	1.9849	3.3194	0.1714	-2.3862	0.5388	0.6740	-0.2337	-0.9161	-1.0870	0.3836	1.5372	-0.1957	-1.5300	0.7573	-1.0276	0.7009	0.5401	2.6064	-1.2629	1.3284	-1.7838	0.1259	-0.0781	-0.3655	-1.9125	-0.9633	1.9636	-2.0137	0.2460	-0.5151	1.6071	0.9289	1.4616	0.8592
-1.7030	-1.4393	-2.1141	0.8414	0.7336	0.9929	1.7331	-1.8643	1.3972	0.4874	-2.2704	0.0971	1.1269	-1.7136	1.3232	-0.5219	-0.7937	-0.8117	-0.4551	0.4440	0.1527	-0.9040	-1.3752	3.1752	1.5493	-1.2701	-1.9228	0.7729	0.4560	-2.6085	-0.5253	-0.5743	-0.6127	-0.0133	1.3307	-1.2662	0.2596	-0.6467	0.7224	0.2553
-0.8923	0.4241	-1.7532	2.9402	-0.0060	-0.8638	-2.8987	-1.6897	-1.7249	2.4035	1.0770	1.3970	-1.4208	0.5345	0.6492	1.0266	-2.3116	0.6428	0.2941	1.2235	-1.9738	-1.1017	0.4778	1.5869	-2.1269	1.0238	-2.0656	1.0400	-1.2604	1.2828	2.9750	0.1007	-1.2512	0.8741	-0.0339	-0.5046	2.6842	-0.2874	1.5952	0.5974
0.7648	-0.5138	-2.3749	-2.1583	0.6199	1.9774	0.2593	2.4409	1.8242	-0.5907	-0.7090	0.4363	1.2987	0.3582	-1.8070	0.3362	0.6364	1.9415	0.0848	-1.2421	-0.6173	-2.9831	1.2872	-3.1273	0.0906	0.2761	-1.6022	0.1127	0.1899	1.2470	4.1118	1.0000	2.6703	2.5374	0.8668	-0.5191	-1.1383	-2.6620	-2.2375	-1.6749
0.8562	-0.4600	-0.9961	-1.9797	-0.3754	-2.3075	1.2150	0.4349	-0.1178	-0.8576	-0.3686	-0.7554	-0.8396	0.2560	2.7170	-1.5191	-2.1787	0.4837	0.0486	2.3555	0.6978	-0.1907	1.7375	-0.0322	-1.7730	-0.8372	-0.0182	1.8279	-1.9883	-1.3206	-1.4693	0.1216	-0.3072	0.2922	1.5533	0.1121	0.0503	1.6261	0.3483	0.6801
-2.1650	-0.1696	-0.3578	-3.3835	0.4772	-1.9336	-0.3046	-0.4329	2.3755	-3.3137	-2.3199	-0.6093	-0.4246	0.8761	-1.4683	-1.3014	-1.6549	-0.6706	0.2380	-0.9933	1.4284	1.0319	-2.3722	-1.4676	-0.9058	-1.1263	-0.9113	0.8049	-2.4883	-1.5384	0.7447	-0.6596	-0.4004	0.6402	-0.1226	1.9748	1.9842	0.3176	-1.1129	-0.5486
1.6633	-1.1902	-0.6049	-1.1792	2.1831	-0.6322	1.7113	0.7082	2.3299	-1.3853	-0.1960	1.3718	-0.3322	-2.2366	-2.3621	-0.1001	-0.7855	-0.7803	-0.0773	3.3474	0.1482	-0.7309	2.1461	-2.2052	0.4265	1.4030	-0.1082	2.7217	0.1869	-1.5909	-0.1096	0.6925	-2.0154	-0.3697	-1.4440	1.2941	0.9270	-1.0542	-0.9155	0.3118
0.1271	2.9197	0.1513	0.9210	1.4787	0.2895	-0.8822	-0.6233	0.4078	-0.4817	-3.1523	1.3816	2.4917	0.2383	0.3952	0.4705	-3.1760	-0.3192	-0.1711	-1.7240	1.8860	-1.3952	1.2173	-1.8229	0.2495	-0.6319	4.1815	0.8968	-0.8960	-0.3439	0.3869	-0.1653	-0.0486	2.0572	2.8238	-0.7009	-0.2028	-0.5755	1.0119	0.4337
0.3139	-0.2537	-0.2879	-1.7545	0.8461	0.7705	3.4239	-1.1396	0.4556	1.7264	-0.4448	0.7390	-0.5021	-1.8085	-0.4388	1.4757	2.8826	1.1647	1.6653	1.1447	-1.5721	0.3051	-0.4539	-2.3114	-0.7406	-0.2986	-0.7537	-2.6786	-0.8809	-2.5708	-0.4998	-0.2955	1.5302	0.3446	0.4639	-0.6132	-0.6473	0.6997	1.9307	1.1768
-0.0837	1.6481	1.8134	0.5648	0.2338	-0.6357	-2.9621	2.2680	-0.6356	-1.3546	-1.7084	0.4994	-1.3816	1.2840	-1.5714	1.9119	0.1340	-0.5845	-1.6333	1.1398	-1.2487	1.0657	-0.7179	0.9774	-1.6560	0.7274	0.8323	-0.1219	1.0343	0.8334	0.4676	-2.1011	-0.5790	1.5318	-2.0625	-1.8286	-1.0574	-0.2271	-1.8202	1.8735
0.3449	2.1829	2.0836	-1.1760	0.6024	1.2885	0.3018	-0.8563	0.8987	0.9435	-0.6272	-1.9779	-0.4996	1.1649	-1.8825	1.5096	1.0564	-0.7186	0.0596	-0.1964	-0.3048	-0.6828	-0.8437	2.4658	3.1874	-0.9675	0.9619	0.6264	-0.9415	0.4222	-0.8335	0.8864	2.6736	-1.6507	0.4873	0.7981	0.4463	1.4279	-1.8989	-1.3900
-0.6520	0.7247	-2.2309	0.5589	1.5230	-1.3263	1.9102	-1.5187	-2.2163	-0.2203	-0.2766	-0.5474	-0.0552	-0.5731	1.6625	-0.5028	1.1705	-0.9218	-2.1397	-2.1460	1.3856	-1.2448	-0.1072	3.0688	-0.0343	-4.2173	-0.5590	0.0048	0.2079	0.0653	2.5202	1.4508	0.0167	-1.6426	-0.5289	-0.7710	-2.2532	-1.2137	1.4386	-1.1031
0.6995	1.1763	0.3954	3.3832	-1.7086	-0.2796	1.9998	-0.3338	-0.5460	0.1230	-2.5836	-3.2250	-1.3820	1.1966	-2.4898	0.8539	1.5358	1.3236	-1.9862	1.2910	0.2399	-0.1550	0.7255	-0.4389	-0.4488	1.0252	0.3314	-0.5762	-1.1487	-1.3819	-2.3317	0.9250	-2.5548	-0.5306	-2.0356	-0.2632	0.4979	-0.0632	0.0551	-0.9724
-0.1297	0.6373	-0.6889	2.2876	0.5254	-0.7189	-4.0779	2.4076	0.5535	-0.7957	-1.3839	0.3840	0.2658	1.0963	-1.0874	-0.5659	2.3642	3.3655	0.4824	1.3642	0.5434	1.9032	-0.7198	1.0041	-1.0915	1.0871	-0.2733	1.6899	0.7280	-1.5294	-0.0628	-0.3692	1.9243	-1.8750	0.4383	-2.4587	0.6696	3.3879	-0.2328	-0.0981
1.2980	-2.9539	-1.4468	-0.1070	2.9363	-1.0631	-3.0184	0.8185	0.3392	-0.6729	-0.5663	0.3323	0.8088	1.1236	1.0838	0.7769	1.2143	0.5986	-0.3531	-1.3143	-2.8003	1.7969	1.0099	2.1659	-0.0288	-1.4352	2.4845	1.2851	-2.2923	0.6785	1.3966	-0.2686	-0.1821	-3.2936	0.2184	1.9856	2.5817	2.0079	-1.6416	-1.9790
-0.7813	0.0276	2.5441	1.7414	-0.7632	0.2024	-0.4983	1.5740	-1.5949	1.3332	-3.0980	-0.6869	3.4994	0.5026	3.6678	0.2172	0.7404	0.5903	0.1237	0.4464	-1.2677	-0.0665	2.3132	3.9423	-0.0222	-0.9840	-0.5473	-0.4311	1.0318	-0.3182	3.2088	0.0833	-0.7907	-0.7927	0.5428	0.6569	-2.1109	-0.9628	-2.4876	0.0153
1.0531	0.9716	-1.4369	-2.6798	-1.4912	-1.4599	5.0990	-0.8929	0.2980	-2.9898	-0.6613	0.9437	1.9668	-0.3711	-1.4163	0.2094	0.1940	0.8909	-1.3869	-0.6486	-0.8728	-0.4703	0.1177	1.4339	-0.3418	-0.6225	-1.7244	1.0532	2.0497	-0.5482	1.7280	-2.4706	-0.2802	2.2265	-2.5014	0.4902	0.0193	-1.0295	-0.3463	-2.0054
0.0350	-2.3976	-1.8613	2.1283	-2.5330	-0.4491	0.3624	0.4655	-0.7141	-0.8723	2.2294	-1.2084	0.8817	-0.7836	-0.8360	1.0024	-0.5474	0.3106	2.8555	1.4129	0.3528	3.7335	0.5036	-1.6187	-0.3016	1.0816	1.9237	0.7410	1.9875	0.1884	2.1613	-2.6646	0.1430	0.9705	-0.1069	1.8214	-0.7198	-0.5753	0.1318	-0.7354
1.3076	-1.1885	-1.4745	-3.2503	0.4563	-0.6480	-3.4133	-0.3173	-3.6630	-1.3953	-0.2134	-0.9310	-1.2449	0.0147	-0.5948	-0.2601	-0.3805	3.2334	2.3438	-0.4236	-0.6487	-1.1826	-0.1430	-1.0149	1.4941	-0.7635	-0.3109	-0.7070	0.4298	0.2527	-0.8519	-0.4457	0.7960	0.3665	-0.2539	0.3337	-1.4044	2.0089	-1.3742	1.4320
-1.0025	1.3145	0.7991	0.2234	-0.5462	1.2501	-0.7117	0.5835	0.5503	-0.2324	-1.1059	0.5938	0.1469	-1.9129	4.1765	-1.2524	0.2473	-2.0632	0.7710	-1.2354	-0.8341	0.9880	1.8126	1.1205	-1.2559	-2.6095	-0.9214	-0.3181	-1.6518	-3.2044	-1.6238	-0.1410	-1.1809	-1.0026	-2.7313	-0.0914	-1.3292	-2.4242	-2.6981	1.8709
1.3544	-0.9226	-0.6843	1.1134	2.0144	0.6566	3.3539	0.3297	-1.7261	0.0160	1.3070	2.6624	1.4476	2.1168	1.3105	0.8961	2.0709	1.3613	2.6575	-0.9900	-1.0077	0.2545	0.7920	0.4283	-0.9623	1.1790	0.5434	0.8072	-0.5050	-0.6507	0.2856	3.8170	0.1689	-0.1366	0.4631	-0.3025	-0.1971	-0.8806	-0.5370	0.0993
-0.6266	-0.0118	0.1332	-1.4015	2.1237	-2.8713	1.3250	0.0928	-0.2650	-2.3666	1.7599	1.1622	0.9272	0.8881	-1.4049	1.0635	-1.5790	0.9091	0.0103	0.3718	0.5882	-1.0752	2.9630	0.6087	0.3058	1.0555	2.7742	0.5146	3.1335	0.2500	-0.6741	0.0461	-0.0744	1.6914	0.2084	-0.2550	0.3816	0.4824	-0.4380	0.3210
-1.7801	0.3414	-0.7268	-1.4423	2.0986	-0.2661	2.0966	0.2357	1.2916	0.5152	1.0695	-0.4461	-0.5660	0.0452	-2.4422	-0.5920	0.9173	-0.4586	-1.2930	1.4498	-0.3345	0.0588	-1.5812	1.8463	0.0034	0.4078	-0.5327	1.9170	0.8596	0.7436	-0.6347	-0.8336	-0.9456	0.4667	0.2207	-0.3882	0.5761	0.5900	1.1117	-0.2298
-0.0915	-0.6564	-0.6699	-0.1139	-0.3319	0.8203	-0.2881	1.9556	1.9313	-0.3167	0.0705	-2.4014	-2.3964	0.1452	3.4405	1.7391	-0.8132	1.7510	-0.1620	1.2204	-1.2426	3.0543	-1.2529	-0.0082	-1.2511	0.2639	0.4198	1.6067	-2.0949	1.0973	0.6428	1.0583	0.4711	1.3538	-1.4659	-0.5663	0.7118	0.0466	1.6365	0.1624
0.3634	0.0414	1.4231	-1.8511	-0.0640	-0.6869	-0.2357	0.9093	1.8673	-0.8134	0.1004	1.9552	-0.2246	-0.7327	-2.2335	-1.2534	0.2449	-0.7837	0.7372	2.2567	0.6605	1.0986	-0.2632	2.0502	1.1713	-0.0151	2.0047	0.1374	0.0888	-0.8035	-5.0697	-2.1481	-0.0365	-2.7714	1.2540	-0.3386	1.2811	3.6806	0.3919	1.6595
-1.7853	0.9021	-3.0965	1.8853	0.9573	-0.0270	0.9566	0.6125	-1.6461	0.3904	-2.5865	0.0310	-0.7816	-0.6358	-0.4687	-0.0544	0.4560	1.1932	-1.3149	-0.0954	0.2815	-0.1002	-3.2085	0.8231	0.4671	2.2079	2.1651	-0.5936	-0.9520	-2.2743	1.3693	-1.2187	-1.6467	-0.3735	1.2552	0.5856	1.3036	-1.4943	2.2793	1.1150
-0.0476	2.2934	0.4323	-0.2622	1.1445	2.9061	0.1872	-1.0470	-0.5342	-0.1821	0.7468	-0.1799	0.0186	0.3786	-1.5746	-2.2329	0.9492	-1.9141	-0.9357	-0.3025	-1.0875	-0.7996	1.0280	-1.8817	2.6761	0.8558	2.9802	-0.7242	-1.1934	0.7598	3.1435	0.1685	0.1065	-1.0549	-0.4440	-0.5696	0.3450	0.1714	-1.8288	0.5628
0.6616	-0.6145	-0.0989	0.4692	0.5670	0.8756	1.7482	-0.8215	0.1713	1.2266	0.8272	1.6698	0.4483	-0.9251	1.2190	-0.0339	0.5814	0.0061	-0.6583	-2.2444	1.9106	0.0450	-0.6535	4.8227	0.9216	-0.7996	-1.7323	-0.5282	-2.5025	-2.3283	-1.3703	-0.5770	-0.9761	1.3098	-1.3823	-0.2244	-2.2046	-2.6099	1.4777	-2.8336
0.5788	-3.4941	1.1759	-1.4667	-0.7190	-2.5218	-2.7427	-0.4726	1.9566	-1.3501	-0.9080	-0.6989	-2.4322	-1.8193	-1.1433	2.2259	-0.6858	-0.3596	1.0872	-1.6361	0.8287	-0.1509	0.4994	0.0680	3.9919	2.4236	2.4286	-0.6797	0.6013	1.5783	-0.0240	0.0998	-0.4665	-1.6268	-0.2283	1.3634	-0.0762	-1.7234	1.0205	0.8600
0.6022	2.4801	-0.9680	-1.1802	0.0445	-1.4967	-0.8747	-0.7240	-0.9456	0.5726	1.2072	0.6295	-0.9748	2.0274	-0.5007	2.3730	0.0665	0.1581	-0.3968	-0.1968	0.5167	-2.0041	0.5078	-0.4732	-0.9277	-1.7959	0.4563	-0.1091	1.6797	0.0493	0.4398	0.3675	-0.3403	-1.5915	0.1947	-2.2924	-2.3428	-0.0576	-1.9012	-3.1061
-2.1614	1.5739	-0.4739	1.5328	2.8649	0.0179	0.9394	0.1055	-2.5695	-0.7172	-1.6691	1.9137	-1.4785	-2.4744	0.2052	-0.0487	-0.0509	1.3719	0.0678	-1.2924	-1.7083	-1.0285	-2.2921	1.0701	1.3470	0.1907	1.2892	-0.1389	2.9471	-2.6923	1.8724	1.3893	-0.2630	0.3699	1.5756	-0.9029	0.9883	-1.4424	-1.2257	-1.9578
0.5462	1.8392	-1.5677	0.5598	1.8205	1.2600	-0.6291	0.2525	-1.9626	0.4375	-2.7120	1.7926	0.5778	-0.4074	2.1508	-0.3396	-0.3230	-0.4396	-0.2704	-0.2808	0.6428	-1.4724	1.7515	-0.7781	1.5321	4.2640	1.0628	-0.2067	-1.2534	-0.2695	-3.3550	0.4160	-0.4116	2.3425	0.3367	2.5983	0.0553	1.2578	3.2914	-0.2446
-0.4232	-1.1265	1.4986	-0.9745	1.0535	-2.5850	1.7555	1.4163	-0.7481	-2.4651	-0.0830	-0.8592	-1.4719	-0.9210	2.3545	1.3085	-0.7858	-1.5534	1.2607	-1.7556	-0.1892	-0.8581	2.4615	-3.5150	-0.5232	0.5971	0.4498	1.1093	1.6133	0.6159	0.3297	-1.1089	1.1115	0.3519	0.8630	-0.3194	0.2300	-0.4598	-1.0415	-0.6387
-0.8920	0.3036	0.0631	1.3012	0.3098	-0.2212	0.4173	-0.3020	1.1957	-1.9674	1.3971	1.2575	-0.3525	-1.2828	-2.2976	0.9961	0.6083	0.8856	0.1879	-0.4475	-0.0484	-0.0207	1.3429	0.1023	0.3735	0.7800	-0.1176	-0.9429	-0.5827	0.7685	-3.8142	1.8976	1.7447	1.0172	2.3639	-1.1529	-0.0659	0.4712	0.0341	3.5229
-1.5201	0.5976	-1.8061	0.4473	1.4026	-1.9164	0.1603	-0.6964	0.5445	-2.4453	2.4249	-2.1900	-1.4809	1.0791	-0.0719	-0.7560	-0.3838	0.6032	1.5836	-0.5956	-1.5572	-0.0244	0.8457	2.7873	-0.0102	-0.8477	-1.2657	0.7309	0.4206	0.5624	0.5613	-0.2997	2.2511	-0.2100	-0.4223	-0.7326	-0.0405	-1.1942	-1.6935	0.3178
-2.1655	1.8201	-0.1161	0.2661	0.8089	0.6567	0.4538	0.2501	-0.2690	2.4255	-1.2878	0.8028	0.1143	-0.4303	-0.7500	-0.2817	1.6433	1.8054	-1.7630	-1.3477	-0.3798	0.7119	0.0236	-0.1776	0.2218	1.2928	-0.6680	2.1858	-0.9798	-0.6876	-0.8945	0.7079	0.8323	-0.3613	0.7990	2.6211	-2.1507	2.6863	1.7353	-3.4426
-0.7495	-0.4376	1.0313	-0.6173	-2.0426	1.7346	-5.2541	0.7224	0.2357	-1.2359	0.3024	-1.0410	-0.4577	1.3351	-2.6444	0.9178	-0.1584	-1.9225	-1.4802	0.0186	1.1364	1.2002	-0.8584	-0.3147	1.5841	1.6092	-0.0379	-2.2646	1.3362	2.8060	-1.4755	-0.6910	-1.1648	1.2121	0.5948	1.4186	-0.9036	0.4201	1.3911	2.1668
0.8035	1.4977	-1.0245	0.3833	-1.8038	-0.2895	-2.0899	-0.2593	0.8190	0.5332	2.0906	2.0163	0.3873	0.0036	-0.6883	0.0566	-1.0647	1.8563	2.5058	0.4744	-0.4783	0.5205	-0.7640	-0.3443	-1.0304	0.2293	-2.6968	-0.0256	-1.2731	-0.1377	0.3360	-0.2453	2.4928	0.7189	0.0290	0.7821	1.4441	-0.8246	1.1234	-0.5451
0.3874	0.4777	1.0381	-0.0064	-0.2653	-0.6449	-1.6403	-0.0498	-1.3328	0.0882	1.5417	0.8140	1.3509	-0.5514	0.7444	-0.2607	-0.7445	1.4938	0.7800	0.6753	1.2308	1.2228	1.9656	-0.2072	3.4694	-4.4239	1.8742	-1.4181	-2.8182	1.4423	-0.3047	-0.2482	-0.3629	-0.5287	-0.6633	1.6294	-0.4873	-1.5602	-0.4305	0.0523
0.7588	1.5946	-2.0693	2.1845	1.3962	-0.6381	0.8641	-0.6076	1.0500	-0.7256	3.9711	0.4696	-1.8779	-1.0295	0.6867	-0.9973	2.0274	0.4835	-0.2357	0.8928	0.8921	-0.6391	1.1022	-1.6521	0.9225	-1.8547	0.5616	-0.0454	0.1528	0.0255	-1.1359	-0.3186	-0.7847	-0.7224	-0.1996	-1.6022	0.7617	1.6433	-1.7338	2.2775
1.2950	-0.2205	0.5150	-1.1965	-1.5958	-0.2727	-2.1019	0.0481	-0.1787	0.0015	-0.1885	0.3634	-2.6994	0.3944	-0.7593	1.6115	-1.2853	-1.4522	1.0469	0.6574	1.0960	-1.6124	0.0086	-1.7513	1.5688	0.1159	-1.5368	0.6178	-2.0027	-1.0173	-1.6627	1.7380	-1.4517	-1.6183	1.0497	0.4593	-1.2365	1.8410	0.5270	-1.6151
0.4699	-1.0867	-0.0431	1.1702	-0.4371	0.8274	-1.3385	-0.0134	-2.2603	2.9508	0.6739	0.9427	-0.4707	-0.3979	3.0682	-2.5581	-0.1510	1.2698	1.9078	-0.5344	0.2305	-0.6766	-0.6352	2.3991	-0.4759	0.1148	2.0190	0.6322	0.4222	0.4031	1.6581	-0.2431	0.9075	0.4024	0.2147	1.6597	0.3440	0.0167	-0.2406	-2.1468
-0.4104	-0.5020	-1.0314	0.9055	0.9376	-0.5523	-3.5321	-0.2397	-0.0685	-0.4758	0.0739	-0.2882	1.2187	1.2138	-3.1585	0.4509	-1.3800	-0.7984	1.1998	1.5155	1.1966	-0.3836	1.2834	-2.8121	-0.5546	2.6314	0.4477	-0.4204	2.4028	-0.9011	-1.5140	0.0035	-0.2157	2.1937	-1.4252	0.4189	1.4565	0.4452	1.6946	0.5213
1.5013	-1.5149	1.5670	1.5026	0.1687	-1.6511	0.6924	2.1909	2.9462	-0.3646	0.2399	0.9246	2.5467	0.7613	1.1228	1.5883	0.2452	-0.7620	0.3397	-1.1529	-1.2864	0.1262	1.0377	0.2102	-0.0292	0.5429	-1.7694	1.8958	1.2078	0.5627	-0.7785	0.6411	2.9294	-1.7520	0.7371	2.4427	-0.7162	-0.6853	-1.1944	0.4838
1.4151	-0.7198	0.0616	-0.4090	-1.8948	1.2138	2.8285	0.6734	0.1035	1.1565	0.5051	-0.8301	1.1920	-0.2314	-0.6182	-0.0722	-1.1061	0.8661	-0.5159	2.4362	-0.4598	1.3502	0.0255	-2.1688	-1.2826	-0.7335	0.7365	0.8490	-0.8890	2.8163	-0.7157	0.1037	-3.9780	0.7542	-0.4180	-0.4022	2.6484	2.2752	0.0948	-0.2832
-1.4311	1.8538	0.2154	-2.1547	-0.2254	1.8586	1.1298	0.6204	0.0418	-0.6413	1.9895	-0.6523	-0.3230	-2.4230	-1.5458	-0.6553	2.4334	-0.0502	-1.9376	-0.8813	-0.0722	-1.6825	0.9283	-0.0366	-0.4398	1.3079	-0.2855	0.9105	1.1027	0.2997	2.4508	-0.4791	-1.7329	-0.8872	-0.9123	0.2906	-0.9096	0.1361	-0.5230	-1.9404
0.6151	-0.7447	0.3654	1.6241	0.1352	-1.0498	2.0407	-0.7548	0.8294	-0.0795	-0.6896	1.0389	-1.2817	1.0031	1.7928	-1.4553	-0.9759	-0.6980	-0.5609	-3.2447	0.5858	0.3519	2.6171	2.6565	0.2172	-0.9800	-1.2437	-0.5401	1.5233	-0.7291	2.0043	1.5425	-0.5998	1.1326	0.5044	0.6765	-1.4097	0.3864	-1.2591	1.8743
0.0820	0.4692	1.3441	1.8682	0.0034	1.0289	-0.2053	0.9565	0.2319	-1.5936	2.4101	-1.1457	0.3372	-1.3511	-1.7689	-0.1743	-2.8405	-0.2853	1.5936	1.1217	0.3804	-0.0691	2.5658	0.7351	-0.5575	-0.4323	0.4690	-2.2148	-0.6044	1.0762	0.7040	2.1904	-1.9598	1.1159	0.4245	-0.4478	0.3416	0.5548	0.0592	-1.7654
0.6786	-3.1818	0.2515	0.0785	-0.6701	-2.2067	-3.3123	1.8858	0.5375	1.5176	1.0074	0.0781	1.6034	0.5050	-0.9410	0.1154	1.0611	0.2206	1.2960	-0.9881	1.7768	-0.8995	-0.3196	0.9314	-2.1121	-1.9388	-0.4295	1.2262	0.4069	-0.5594	1.4277	0.3254	1.6110	0.0984	1.1456	0.9382	0.8328	-1.8156	-1.8011	0.6021
-0.7180	-0.0989	-0.3504	-0.5530	-1.7939	0.0008	1.5718	-0.8350	1.7381	0.0323	0.9897	1.2780	0.0047	1.3223	1.1157	-0.6096	-1.7331	-2.1203	-0.2569	-0.9957	0.3829	0.0054	-0.3905	0.3843	1.1131	-2.5773	0.2900	-0.2524	1.2249	-0.1082	0.3122	0.5159	0.4394	-0.3915	0.9802	-0.0880	2.0948	0.2644	-2.8706	0.1253
