X2	X3	X4	X1	X5	X6
-1.1960	-1.6952	-0.9935	-2.7790	2.5295	5.2277
0.6403	2.3986	1.1002	1.9947	-0.7272	-5.4155
-2.9270	-0.4885	1.1041	-0.8144	1.1229	-0.5351
1.1808	0.8469	1.2270	0.7100	2.3518	1.9714
-0.0255	0.0870	-0.7117	1.8616	0.8058	-2.4326
4.0400	6.5267	-0.9654	8.0447	8.6735	4.2053
0.2201	0.1884	-0.6649	0.7078	1.2748	0.7201
1.6119	-0.2879	0.0457	4.0848	0.8181	-4.1173
1.8958	3.5514	0.7326	4.1044	3.9800	-0.4150
-0.6186	2.3101	0.0099	3.6416	3.4035	2.2549
0.9602	-0.1949	-0.4111	-0.8437	-2.2813	-1.5901
-3.9649	-2.4701	0.6115	-1.3419	-2.3234	-3.0144
-0.4468	0.1617	-0.2426	-1.4397	0.0041	0.1422
-1.2139	-1.6716	0.0560	-2.5685	0.0942	5.8989
-0.7541	-2.0721	-1.1207	-2.6054	-1.4863	-0.9652
1.7743	3.4225	1.7031	1.5210	2.5182	4.5276
-0.6444	-1.4326	-0.8015	0.4725	-1.3301	-2.2572
1.1707	2.7434	0.6322	1.1723	3.1324	4.5660
-0.1117	-0.4730	-0.5871	1.3943	0.3141	-2.6414
-1.1534	-2.0449	-1.1704	-1.7573	-4.7658	-4.9999
0.3380	-0.4347	-0.8185	-2.0043	0.7083	4.7090
1.5612	2.6869	0.9152	2.1841	0.9337	-2.3849
-1.2784	-1.1722	-0.9747	-2.3089	0.0843	4.7311
-1.0835	-2.9432	-0.3678	-3.5497	-4.3927	-0.7074
0.9996	-1.6820	-2.2058	-1.1676	1.5392	3.1156
0.8499	2.5691	2.5761	2.8613	1.3197	-0.7737
-0.5743	1.9687	-0.2717	1.2196	3.1397	6.1501
-2.1227	-2.1787	-0.3105	-1.2744	-0.8806	-5.0089
-0.8542	0.3148	-0.6898	0.6416	-1.7396	-4.6460
-1.4708	-0.6137	0.8201	-1.8242	-1.0386	-1.1559
1.6576	1.7550	-0.6685	3.2952	-1.5295	-7.0171
0.2660	1.7568	-0.3397	-1.0566	0.6585	1.7834
0.3590	-1.0133	-1.0859	-1.6309	-1.3509	3.8777
1.5387	0.7086	-0.3070	1.2966	3.1802	3.7958
-1.7659	-3.6150	0.1739	-5.3325	-3.2907	1.8198
-0.2520	0.8565	0.4750	1.7388	0.0090	-4.8032
-0.1516	-3.0758	-1.7229	-1.7569	-3.7145	-4.9712
0.0909	-2.0848	-0.2340	-1.0377	-5.1952	-8.1175
-0.3389	-2.1275	-0.0580	-1.8705	-1.8005	1.3329
-0.7004	-0.1849	-0.1959	-0.1377	-0.4304	0.9464
-1.8245	-3.6285	1.0069	-2.0239	-4.7541	-4.5593
-2.7868	-3.2692	0.6267	-5.4466	-4.4031	2.0300
-1.1153	-3.4399	-1.6102	-4.7441	-3.1790	0.1503
1.8082	1.3674	-0.4915	2.2826	-3.4040	-5.4499
-0.4183	0.4626	1.1522	-0.1644	-1.6318	-3.1269
1.1158	-0.7977	-1.6002	0.2548	0.9811	0.4699
0.8635	3.2054	0.8856	4.3306	-0.0471	-7.1290
-0.7299	-1.5962	-0.8044	-2.4030	-1.0731	1.7138
2.2772	0.9329	-1.4200	-0.6881	2.9424	4.6032
0.4665	3.6267	2.1418	4.1703	3.7289	1.7786
-2.2681	-0.9347	1.5732	-1.7393	-2.0150	-0.7695
-1.8007	-0.2329	1.3611	0.0507	-1.5527	-3.9913
-0.6483	0.7954	0.3460	0.0465	1.9143	3.8519
0.0047	0.9831	-0.7300	2.2324	3.0856	4.9615
0.6389	0.1689	0.9906	0.7758	0.7706	-0.3930
0.8099	2.2100	-0.2122	1.5599	0.4147	-0.9001
1.0088	2.5007	-0.2960	1.8432	1.1599	-3.4706
0.0887	2.2273	-0.0001	3.8783	3.0556	1.4545
-1.5868	-3.8400	-2.4495	-5.9814	-2.7595	2.4304
0.9530	0.8311	-0.2745	0.6636	2.8448	6.6128
-4.2482	-7.6468	-1.1154	-10.1205	-7.1879	-0.7885
0.6654	-0.9869	-0.5536	-0.9172	1.0486	1.6178
1.6160	-1.1330	-2.5588	-2.0341	-0.5809	1.8496
1.1520	2.7602	1.3492	2.2958	2.4422	1.4691
-0.6167	0.8701	0.3649	0.4358	0.4447	1.7168
0.8114	-0.8333	0.0089	-0.1497	-3.7814	-3.9806
-2.8858	-2.7587	-1.1498	-3.5429	-1.7332	-0.3856
0.6662	0.5951	-0.0258	3.4807	1.4112	-3.9999
-1.5201	-3.8764	-1.8211	-1.9810	-3.9321	-7.0179
-0.3139	-1.7957	-0.7857	-1.3905	-0.9720	0.7481
-2.5559	-5.0891	-1.5305	-2.7430	-4.7109	-2.5314
2.7206	1.8543	-2.5010	2.2483	0.0522	-1.8773
1.2235	-0.1964	-0.4919	0.1287	-1.1132	1.0409
-3.0897	-6.3892	-1.5559	-5.7237	-6.8338	-4.8517
-0.5356	0.4081	0.0441	1.3161	-0.8172	-3.5682
0.3276	-0.6535	1.4400	0.9866	-1.0576	-1.3093
1.0756	0.8066	-0.0869	1.2939	1.8923	1.1689
-1.7020	0.9073	3.2693	1.6312	-0.0402	-2.1891
-1.3060	-1.3160	-0.3536	-0.9431	-1.6887	-2.7074
-2.8270	-2.9753	-0.4719	-2.7127	-4.4443	-0.8845
0.8844	3.3997	0.7608	3.3469	4.1751	2.4948
-1.2629	-0.8763	-0.3152	2.1956	0.1029	-1.4111
0.0173	-1.2175	-0.9942	-1.8476	0.3570	2.6732
2.3877	0.3748	-1.6697	0.9435	4.4160	7.7096
3.3707	2.2360	0.7850	0.3261	1.1014	0.7450
-2.1276	-1.3419	0.2635	-2.1092	-2.0490	-0.5367
-1.1334	-2.9040	-2.0481	-2.7205	-2.2001	-1.3451
0.0701	0.1157	-1.5073	-0.2023	2.5198	3.1136
-1.3351	-2.4470	-0.1775	-4.0123	-2.7388	-0.4435
1.1042	-0.1177	0.5728	1.0795	1.1958	0.3100
-0.7065	-1.2357	0.3132	1.0113	-1.1289	-3.8107
-0.9162	-0.9873	1.0569	-1.5382	-1.4522	-2.2707
2.5098	5.8921	1.6985	7.8583	5.2698	0.1933
-1.7688	-1.7226	-0.3324	-0.2521	0.3644	-0.3714
-1.5792	1.2550	0.9526	1.9851	0.5151	-2.7148
-0.3604	-1.3829	-0.0436	0.5621	-1.9144	-4.3014
0.3918	1.6508	-0.8293	2.0721	1.7699	-1.6387
0.2843	-0.8439	-0.5340	-0.1130	-0.0650	1.1414
1.6327	1.0157	-1.6067	0.4570	1.6863	2.3071
2.0981	0.2627	-0.4622	-1.4050	-0.7248	-1.7336
3.2805	3.0874	0.0057	5.7390	3.8287	-0.5729
-1.6060	-1.6660	0.7403	-0.3729	2.4473	4.5475
0.8022	0.0562	0.3409	-2.6857	-1.6190	4.0104
-2.8750	-3.1701	0.1324	-4.5196	-3.8095	-1.8712
-0.6626	2.4527	1.3341	0.0622	4.0774	5.4762
0.8658	1.1195	0.4699	2.5614	-1.0686	-5.5560
-3.5107	-1.2519	0.5669	-1.5637	-2.4280	-0.9649
2.5448	3.4877	1.5804	0.2279	2.5414	1.1049
1.3329	1.6513	-0.7203	0.1898	1.9051	3.8429
0.3744	1.5349	1.2422	3.8772	2.2509	-4.5735
-0.4853	-1.2275	-1.0272	-1.8705	0.9311	4.7582
-0.8340	-4.6044	-1.5914	-7.6025	-0.1917	7.3822
1.1094	-0.6818	0.0278	-0.5559	-0.8429	-1.1334
0.5245	-2.2565	-0.1258	-0.9770	-1.3878	-2.0334
0.5135	2.2356	0.6853	0.7888	1.2470	-1.4648
-1.3882	-1.6628	0.4213	-1.6952	0.3011	2.1274
1.7688	3.7780	0.0319	4.2567	3.8028	2.6094
3.9348	4.1484	0.7709	4.0250	4.6359	2.5296
0.8854	1.0185	-1.1793	1.9622	0.1433	-3.4161
1.9645	3.0229	1.7408	4.5127	0.4028	-5.9506
2.1187	1.9572	-0.0877	0.4540	4.4743	8.8246
0.2969	-2.7149	-0.7560	-3.4746	-0.0515	4.4540
0.2286	-2.1021	-0.9689	-3.7415	-3.1640	1.6642
-2.5105	-0.7728	1.0567	0.8353	-1.5669	-5.1499
-0.5021	2.0914	0.4623	2.7015	1.7543	-0.5446
-1.6249	-3.8368	-1.4762	-5.6530	-1.4675	4.2012
1.1960	0.3314	0.8275	-0.5329	1.4272	1.6041
2.5626	2.2455	-0.5556	1.5902	-1.5903	-3.3964
1.1762	4.7039	2.3346	4.7266	3.5326	0.2255
-1.8240	-4.0813	-0.5002	-5.2634	-3.5592	-0.9576
0.1089	-1.4874	0.1761	0.5803	-0.1214	-1.7257
-0.2530	-0.5869	0.9380	-0.9768	-0.3100	1.6664
-2.7672	-3.8836	-0.0282	-5.7792	-2.3832	4.2012
0.5754	4.3882	2.2689	4.7775	5.1599	3.8270
3.6951	2.2465	-1.4738	1.2731	0.1535	-0.5552
2.5345	1.4878	-0.5082	2.5002	2.1064	-0.0928
0.8231	1.5825	-0.7958	3.0427	0.5148	-3.8041
2.7858	2.4587	0.0109	4.4370	-0.2439	-5.3330
-1.2620	-0.9108	0.6740	0.7614	-1.8129	-4.7587
0.6285	-0.0093	-0.1111	1.6803	0.4087	-1.9312
-0.4536	-0.2749	-0.5167	2.5643	-1.3772	-6.9689
0.2865	0.2405	0.6831	1.1263	-0.6171	-0.8889
0.1556	0.8613	1.6984	1.6621	0.0128	1.1630
-1.1721	-2.0504	-0.6607	-1.3360	-1.4265	-0.0896
1.2679	-1.3491	-1.2004	-0.8221	1.4329	4.3220
-1.3252	-0.1525	-0.1540	1.6135	-5.1057	-8.4450
-1.6898	-0.4044	1.6551	0.2103	3.1948	2.4151
-0.2675	-0.2689	0.0067	0.9989	-1.4589	-5.9754
2.2080	3.3304	-1.9402	5.5192	1.2489	-3.5505
1.2703	-0.3885	-2.6438	1.8006	-0.6577	-4.0623
1.1423	2.1722	0.3491	4.4016	2.9451	-1.3051
0.3416	2.5494	1.1253	2.3803	3.1227	2.8027
0.1097	5.2840	4.9863	6.5994	2.8907	-8.0942
0.0919	1.5301	0.0501	4.9860	-1.3865	-7.2555
-1.0465	-4.0505	-0.9666	-6.0339	-2.3242	6.4783
0.4500	2.4277	1.8418	3.4344	1.1320	-1.2756
-0.5112	-1.5105	-0.7645	-2.8713	-3.0536	1.7004
-1.5424	-4.2144	0.2830	-5.4525	-1.1320	3.2719
-1.4944	-1.6795	-0.2905	-2.3134	0.4439	4.5308
0.4098	0.7701	-0.5383	2.5956	0.5285	-3.2998
2.2680	1.1920	-0.2600	1.7386	2.6435	0.0801
0.2575	-1.0371	-0.6334	-1.4254	-1.1859	-0.9862
-0.6577	0.0405	-0.2467	-0.3933	-3.4578	-5.2485
-0.3165	-0.6453	0.1977	-1.0684	-1.2539	-2.4700
-1.3211	-3.4777	0.2115	-3.7445	-2.6644	0.6607
-1.1603	-1.9865	-0.9193	-6.2051	-0.1065	8.8401
-1.5734	-3.6174	-0.0339	-2.6661	-5.2539	-5.5282
1.6255	0.5229	1.1452	0.9048	0.2209	-3.1382
0.4778	1.6090	-0.0350	0.2584	-0.4051	-1.8501
-3.1575	-4.4474	-1.2704	-4.4460	-8.1171	-10.9501
-0.7057	-1.2677	-1.1428	-3.4107	-0.0414	6.4533
-0.8612	-0.8302	0.0116	-0.7513	-2.5052	-5.5850
1.3662	2.8176	1.0692	4.9754	2.6294	-0.2193
-1.5654	-0.9281	1.4990	2.7380	1.3757	-0.2342
1.5325	-1.4481	0.2511	1.7934	0.7437	-0.2626
1.3268	-0.3897	-0.5878	-0.0776	-0.7568	0.0254
1.1228	2.6602	-1.3174	2.9830	2.9141	0.4165
1.6050	2.8716	0.5847	2.1945	1.4024	1.5990
-2.1968	-4.4411	-1.2873	-4.7976	-2.9860	3.3403
-1.6540	-3.4821	-0.0423	-1.2207	-2.5550	-2.8086
-1.3542	0.3662	-0.0638	1.6108	0.5423	-2.0551
-2.0003	0.7225	0.9247	1.1941	-1.7490	-5.3258
-2.8672	0.1339	2.0328	-0.0288	0.9285	3.4789
-1.0889	0.0715	0.2049	-0.6200	0.0964	0.6750
0.0785	1.2110	0.3107	-0.0092	0.2321	0.1874
1.1653	2.8128	0.7170	2.6325	4.9402	4.8955
-0.1360	0.1356	2.0373	0.0225	-4.5328	-7.1761
0.4860	2.4879	1.7437	1.0881	1.4200	1.5916
1.7030	4.8143	0.1125	6.5558	2.0697	-3.0582
-1.5552	-4.4150	-1.5085	-2.9273	-5.4158	-7.5838
-2.3816	-0.4393	0.0522	0.4864	0.9045	0.1880
-2.5424	-4.7197	-0.3904	-4.3445	-6.2034	-3.3479
1.7774	3.8739	0.0632	7.6911	3.9841	-2.6330
2.0126	3.8107	0.9081	5.6033	0.3223	-7.9416
1.4006	0.6058	0.1615	1.7436	2.1142	4.9891
2.8140	3.3039	-0.3822	1.9865	3.8276	2.8212
0.7393	-2.6988	-2.1916	-4.5863	-2.0853	0.5920
-0.4658	1.0258	-0.1854	1.6382	1.4829	0.7684
1.9836	4.6371	0.9295	5.0865	6.1186	2.7951
-1.2088	-1.9588	-0.6443	-2.4338	0.0795	2.2543
-0.3474	-2.3508	-0.2599	-2.2706	-2.1154	0.2947
-2.5558	-2.8901	-0.0956	-5.6769	-2.6301	4.8498
0.0794	2.5501	0.5594	2.5806	-1.0685	-4.2192
-0.2732	0.7451	-0.0769	-1.9250	-0.3636	3.8126
1.5474	2.5370	-0.0958	1.6135	3.9088	3.6377
-0.6277	0.2927	1.9441	-1.7515	0.5139	5.9157
-3.2030	-3.9173	-0.5197	-3.9423	-6.0055	-5.2056
0.5601	0.4672	0.4614	-1.7551	-0.8783	-1.0599
0.9875	1.4729	0.7215	1.3485	-0.2087	-1.5902
-2.9640	-3.1343	-0.4447	-7.7707	-1.7620	8.0058
0.2598	-1.6519	0.3273	-2.3147	1.6707	6.0123
2.6891	4.3013	-0.1012	5.9790	3.5158	-3.0842
-0.7877	1.8636	2.9528	1.1195	0.7393	-0.3871
-0.3647	0.1679	0.3651	-0.3521	-1.8422	-4.5220
0.2585	-0.9339	-2.2717	-2.3354	-2.3167	0.7700
-0.0007	0.5294	0.6343	1.3116	0.3598	1.6390
-0.4213	-3.4704	-1.9083	-4.9844	-3.7866	4.8610
-0.7508	-2.6950	-1.2968	-6.1769	-3.8201	1.9103
1.3580	3.1073	1.6808	3.8216	2.9006	0.7595
0.8818	3.5679	1.4245	3.5047	1.0864	0.5452
0.9451	-0.0925	-0.9941	0.1395	-1.8958	-5.9930
-0.8826	2.0400	0.4451	-0.0270	2.0013	1.0868
-3.4806	-3.6733	-0.0040	-1.9605	-1.6916	3.9808
0.3003	1.1810	-0.6735	1.4021	2.0113	1.8984
1.8741	3.8707	0.4422	7.2253	3.7377	-2.2117
-0.4346	-1.4953	-1.3971	-1.7252	-1.0452	-1.4245
0.1306	-1.3509	-0.6798	-3.7668	-1.3764	0.5611
0.0916	2.1072	1.5490	1.5285	2.0929	0.0751
-2.2661	-2.4806	0.5965	-3.2917	-4.4680	1.6284
1.2452	1.5052	0.1471	3.0092	0.6750	-3.6694
0.2846	0.5719	-0.3225	-2.1986	1.7155	3.2435
-0.4905	-2.0782	-1.6137	-3.8239	-2.1294	3.5231
2.7664	1.0058	-0.2968	2.9224	-1.0231	-4.9694
0.1741	-1.3323	-1.2533	-1.3519	-2.1738	-1.2143
0.9296	-1.0703	-1.3840	-1.1058	-6.5199	-9.7568
-1.2344	0.8168	2.2840	1.9817	1.9108	-1.0316
1.0954	5.3711	2.5170	4.0808	5.3617	2.8280
-1.7292	-2.4921	0.6409	-4.0961	-3.1751	3.0771
0.3179	1.0056	0.2931	0.5498	4.2269	4.5994
3.3656	4.8121	0.6825	6.1375	3.9568	-2.4137
1.9903	1.7889	0.5556	2.8971	-0.0368	-6.2057
-1.7185	-4.2738	0.4352	-6.9461	-6.1177	0.7931
1.1849	2.6400	-0.2219	2.4420	3.1882	2.6682
-3.3068	-3.0529	2.3835	-2.6627	-1.8005	0.9388
1.0289	5.0480	0.4003	5.9911	4.7259	-1.0804
-1.2656	-2.3467	0.3343	-1.2046	-4.6833	-6.8388
0.7678	4.1651	1.8623	4.1324	0.8173	-4.1841
0.8923	3.7256	1.1431	4.2848	3.6367	-0.2113
-0.3737	-0.1738	-0.0051	-0.7852	0.4019	-0.6283
-0.4241	1.2506	0.8720	2.0094	-1.1031	-6.0702
-0.4224	-1.1286	-0.3756	-1.3262	0.4551	2.3706
-1.6460	-3.8629	-0.5450	-3.8367	-4.2193	-2.2011
-0.5200	1.8613	1.4127	5.1667	3.1031	-3.9593
2.2054	0.9673	-1.3707	-1.2636	3.3036	7.1762
0.7088	1.8616	-0.2409	2.5730	3.1670	2.2898
0.2123	3.8147	1.3339	5.8482	4.1313	-0.2866
1.3222	-0.2717	-0.1211	0.8588	-0.1582	-0.7731
2.9917	2.9645	0.3811	2.3598	2.8987	-1.1199
2.0343	2.5080	0.8423	3.1274	1.1157	-3.6157
-1.2656	-2.0562	-0.5240	-1.3543	0.5649	2.9967
1.6634	3.6470	0.8139	2.8482	4.9753	5.3294
-1.8815	-2.3617	0.6698	-1.6977	-0.6741	2.2132
0.8544	1.7572	2.0747	1.4350	0.7733	-0.8918
-1.7193	-1.9988	0.7938	-1.2426	0.4498	1.4429
1.3231	3.4185	0.7121	3.2966	2.3530	-3.5532
-4.4429	-3.7977	2.0810	-3.0175	-0.4502	2.0830
-2.1707	-4.4653	-0.2049	-3.8021	-4.9114	-3.7292
-4.2708	-5.1109	0.3727	-4.2501	-6.9199	-5.8430
1.3476	-0.0977	-1.1641	2.8864	1.9240	-1.0997
1.0117	3.5524	1.3697	4.3852	2.0041	-5.1276
0.9369	-0.5262	-0.1698	-0.3846	-1.8709	-1.6397
-0.4623	-1.7223	-0.0408	-3.9909	-2.8785	-1.0286
0.9307	-2.2522	0.0080	-4.0488	0.1783	8.1416
-1.1093	-1.2317	0.1012	-2.9652	-4.1340	-3.3085
3.9751	4.6843	1.1362	2.1569	4.2453	4.1729
1.3670	1.0133	-0.4906	2.2359	-0.1165	-3.2300
1.2031	3.8335	0.1830	4.9310	2.0116	-3.2125
-1.1556	-2.8537	-1.0386	-4.3169	-4.5315	-1.3716
-4.2300	-4.9918	0.5295	-7.4420	-5.5156	3.5135
-3.5277	-2.4740	0.9296	-0.8104	-1.3855	-1.6286
2.4958	2.1509	0.1540	2.1182	3.8596	1.6898
2.6023	1.8547	0.1274	1.1277	2.3967	5.1354
1.6567	1.7054	-0.0092	-0.4384	-0.5179	0.1377
1.0428	-1.7467	-1.6310	-1.2506	-0.7149	0.6414
-1.0233	0.2089	0.4211	-0.6506	-0.3746	-0.3806
-3.7044	-6.3940	-0.7735	-5.2197	-5.5108	-2.3988
2.1569	4.5431	1.4368	2.7174	4.3107	2.0526
-2.0538	-2.1343	-0.4570	-2.0404	-0.2746	7.1796
-0.5693	-1.6177	0.4115	0.9244	-0.9319	-2.7129
0.0964	-0.9038	-0.7407	-3.4406	-1.7384	2.5055
-1.3834	-2.2920	-1.5639	-2.6867	-2.4320	1.7074
0.5837	-0.5793	-0.0678	-0.1514	0.9814	0.8984
2.5202	3.2137	-0.1540	5.1936	3.4425	-2.5485
1.1608	1.5429	1.2076	2.1365	1.0875	-2.4682
-1.7799	-4.6937	-1.0648	-6.9271	-5.4022	1.1140
-0.3215	0.1553	-1.6143	0.5101	1.4767	1.5478
-1.0946	-0.7496	0.2448	1.5421	1.6079	-2.2569
2.9377	5.0401	0.2424	4.9349	7.5646	4.0723
1.6100	0.3281	0.5734	0.6979	0.6980	-0.3445
-0.7023	3.5702	3.2296	5.5844	3.3538	-0.4163
0.8657	-0.3854	0.0157	3.7705	-0.3020	-4.3266
0.0457	0.9959	1.4810	0.8868	-1.8678	-1.9576
0.9858	1.7112	0.3899	-1.3702	2.1429	3.1140
-2.5147	0.0369	2.6309	-0.1016	-0.2090	0.4614
-0.8733	-1.1833	-1.3888	-2.5083	2.0095	6.7924
0.2493	-0.7986	-0.2884	0.0193	-1.9710	-3.7452
4.1910	6.9137	1.3846	9.0699	7.6970	2.3231
1.0064	0.9364	-0.8450	2.0914	-0.2873	-0.0913
-0.4662	-2.0817	-1.3542	-5.3255	-2.5984	5.0958
-0.4241	-2.2139	-0.5028	-1.9632	-1.0958	-0.7809
-2.2009	-2.6190	0.2090	-2.9180	-3.3614	0.6797
0.9074	2.1199	-0.0519	4.0569	1.2614	-2.7409
-1.1570	-1.9971	-1.2825	-2.6148	-0.9969	3.3532
2.4368	0.5345	-1.2331	2.1571	-3.0045	-5.8806
-0.3007	1.7917	1.6827	0.0461	1.7377	0.0651
2.3045	2.7604	-0.3685	2.3158	1.4640	-1.6613
1.1725	3.7335	0.9853	3.3530	1.1253	-2.9824
0.6110	-2.7709	-1.7849	-2.9106	-0.6622	-0.2446
0.3404	4.0127	1.1487	3.2950	3.2416	0.5771
-1.4412	1.9130	2.8801	0.3176	1.9016	5.6657
-1.7571	-3.2285	-1.1986	-6.7589	-4.0079	3.3584
0.7205	0.8675	0.3718	-0.2217	1.7093	2.4090
-1.9581	-1.5247	0.0208	-2.9080	-0.6298	3.2310
0.7462	2.3652	0.6347	4.3631	0.0346	-5.5534
0.1221	6.8262	3.4219	7.1787	5.9434	0.5396
3.6785	3.6885	0.0622	4.4542	0.3302	-4.3118
2.4887	3.2360	-1.1441	3.3095	5.1073	2.1813
-0.1921	1.7212	0.6089	5.4259	-1.4566	-8.9765
-0.3200	-3.2420	-0.8732	-2.8535	-0.8311	2.7682
1.3244	2.6566	0.4824	3.7691	0.9181	0.2425
-1.7915	-0.0346	1.1247	0.8601	-0.4354	-3.5050
-0.7484	-1.3726	0.1124	-1.1049	1.8564	3.5706
0.9993	1.0718	-0.2555	2.5805	1.5910	2.2111
3.3011	3.3453	-0.1399	3.8452	4.2014	1.5045
-0.2491	-1.1201	0.3966	0.5103	0.2866	-1.7712
0.6391	0.1144	-0.1247	2.1735	0.7806	1.3134
-2.0674	-3.1295	-0.4946	-3.1184	-4.1260	-4.5539
0.9037	0.3371	-0.0717	1.1614	-1.8292	-6.0872
2.4627	2.3623	0.5630	6.5648	1.9662	-5.5035
1.2881	-0.1121	-0.9576	0.0124	-0.4652	-1.3447
1.2067	2.5130	0.3961	3.0920	0.7488	-0.9599
2.5821	2.2407	0.3742	3.5588	2.7355	-0.5585
1.0985	-0.5029	-0.9223	-1.1805	1.9634	7.0150
-2.4826	-5.9052	0.1435	-6.2518	-1.8895	4.0012
0.5825	-2.0418	-1.9366	-7.1179	-2.1078	5.9797
-5.3010	-6.1380	-0.5905	-8.7513	-4.9521	4.7363
0.2817	1.5926	-1.4778	-0.7805	1.3095	-0.8208
2.0858	3.0585	-0.4473	1.9183	1.6433	0.9877
3.7716	6.1110	0.4948	7.1837	5.5794	0.6378
-3.2607	-1.2299	0.8065	-1.7677	1.7907	4.3478
0.4877	2.2677	1.0820	0.0636	2.0119	4.6342
-1.4476	-1.6314	0.1512	0.3666	-2.5644	-6.5142
-1.0159	-1.6598	0.2505	-1.8489	-2.6568	-3.5580
-0.6888	0.0945	0.6671	-0.0611	2.5462	2.1302
-3.0034	-5.4620	-1.2417	-9.0267	-5.9218	2.5805
0.9162	0.1561	-0.0264	-3.0405	-0.1693	4.3337
0.8541	-1.9930	-1.3187	-3.7345	-2.5312	1.2178
1.7246	1.8007	0.2757	2.1360	1.6904	-0.5633
0.8779	-1.1675	-0.3508	-3.1409	-0.3610	5.4150
-1.6700	-2.0802	0.9055	-0.4199	-2.5257	-2.4934
2.9519	-0.0800	-1.5438	1.8133	1.3533	-1.5914
-0.2804	-2.5291	0.2256	0.1935	2.9535	4.8284
2.9360	2.4810	-1.8876	5.1414	2.9509	-0.1372
1.3945	0.3527	-0.7137	-0.3527	-0.5090	1.3393
1.4486	0.5928	0.3011	2.9295	2.3544	2.8676
-1.2965	-3.1331	-0.0048	-3.0233	-0.4416	4.3216
-0.5883	3.6104	2.4350	3.8778	2.8042	-4.8520
0.2591	1.9000	0.4002	1.7694	0.7515	-1.7681
2.3951	3.4269	0.3911	0.9781	3.6535	5.1837
0.8171	0.3752	-0.6277	-0.0819	-1.4981	-0.6086
0.7625	2.3155	0.0613	2.4639	4.1986	1.8115
-3.5290	-0.7635	1.1210	-1.2587	-0.5661	0.2246
-0.8043	-3.6260	-1.0221	-4.6206	-1.6637	2.5419
1.3374	2.1906	0.8185	0.5147	2.6232	6.3909
-2.1291	-2.7018	-1.6533	-2.7434	-1.7750	-0.7128
-2.0913	-3.5481	1.8400	-2.0777	-5.9547	-7.4582
-0.0293	-4.9559	-2.2304	-5.6225	-5.2081	-0.5491
-3.7017	-5.0344	0.4097	-6.9200	-2.9396	3.8208
-1.9977	-3.0959	-0.1227	-3.4018	-2.1243	2.7813
-0.6629	-3.0406	-0.6480	-4.5687	-2.3297	0.4393
-2.8143	-3.9081	0.9460	-8.5087	-4.4420	4.3084
-0.3687	-0.5579	-0.7437	-2.3915	-3.6572	0.5904
0.6760	1.9012	0.0248	3.2872	1.5065	0.3679
-1.2121	-0.0415	0.5551	3.2797	1.0251	-3.0443
-1.1432	-2.0587	0.3778	-4.1245	-1.5241	2.7150
-2.3774	-0.9263	1.7377	-0.7939	0.9006	3.1742
3.6850	4.2473	-0.4785	6.8194	2.2301	-5.5603
-0.2543	-1.3660	-0.5852	-3.2369	-2.0915	1.3100
-2.6940	-1.1190	0.2901	-1.7278	-0.6342	0.6875
-0.2253	2.2077	0.5412	1.8571	5.6249	4.4392
-1.6585	-2.4529	0.1382	-3.8120	-0.4606	4.9213
2.9882	4.2368	-0.1515	5.8543	4.3340	-4.9799
-0.0389	-1.2742	1.4701	-1.9987	0.7675	3.4106
-2.2670	-4.1609	-0.8749	-6.3162	-7.7190	-3.2686
2.0956	3.9846	0.2211	4.4566	5.5702	0.6024
0.0380	-1.6843	-1.5648	-1.4778	-0.5073	1.7791
-3.8823	-0.4962	0.5750	-0.7752	-1.9544	-4.8390
0.7676	2.3571	-0.1710	1.7810	4.6127	5.2102
1.3726	1.4360	-0.1182	1.3422	0.5441	-3.9831
4.3902	3.5026	-0.1769	2.7576	3.1233	1.6754
-0.2486	-2.4752	-0.5477	-2.0408	-3.6631	-0.0973
-0.2705	0.4878	-0.9739	2.0154	1.0081	-1.4186
2.2497	2.1404	-0.6433	0.0096	-1.6883	-2.5130
-1.4249	-1.4259	0.6168	-3.0848	0.4937	5.3280
0.9469	-0.7149	-0.7648	-0.0817	-3.3876	-5.8355
0.0271	1.1881	1.4467	2.5478	0.3953	-2.3001
0.8018	-0.3507	-1.1744	2.8673	0.0462	-6.1494
0.5350	0.6876	-0.1803	-0.2554	-0.2160	-3.5049
-2.2826	-3.2062	0.9627	-4.4052	-0.8360	3.7291
-1.3274	-2.0053	-0.5432	-3.6708	1.0436	7.4654
-0.0213	-1.1310	-0.8773	-2.2113	-0.6185	2.9825
0.5020	5.2724	2.6243	5.1597	5.5255	4.6570
0.3979	2.9113	0.2670	4.0872	3.7964	1.5843
-0.7524	1.0244	0.8179	-1.0574	-0.9616	2.6871
0.2769	0.8787	0.7425	-0.9045	0.7985	3.8429
-0.0949	1.2443	0.1594	2.9633	1.7365	-1.3901
0.1171	-0.9690	-0.2350	-1.7372	0.4300	0.4818
-1.2137	-0.4061	0.8053	-4.7715	-3.3358	0.0874
-1.9067	-0.8657	-0.0950	-0.2367	-0.3257	1.5535
-2.2101	-2.0358	0.7729	-2.3114	-4.3372	-2.5995
0.8675	2.5695	1.0325	3.4297	4.2279	4.0722
0.7544	0.0163	-0.0050	0.5184	-2.7973	-6.1639
2.1841	0.7719	-0.8206	1.6774	-1.8769	-3.4887
0.5491	-0.4186	-0.1641	-1.5402	0.4489	1.8561
